sample_id,key,folder_id,model,image_path,caption_post_direct,caption_recon,reproj_mse_post_direct,reproj_cosine_post_direct,reproj_mse_recon,reproj_cosine_recon,clipscore_gt,clipscore_post_direct,clipscore_recon,clipscore_drop,bertscore_precision,bertscore_recall,bertscore_f1
416:379:000020438,20438,2,qwen3.5,data/mtf2025_web_images/00002/000020438.jpg,"A steaming bowl of vibrant red borscht, garnished with a sprig of fresh dill, three golden-brown potato wedges, and two dark olives, rests elegantly on a cream-colored saucer with a gold rim, all set against a clean white background that highlights the dish’s rich colors and appetizing presentation.","A steaming bowl of creamy, orange-hued soup—likely a tomato or carrot-based broth—is artfully garnished with slices of pale yellow fruit (possibly apple or pear), a sprig of fresh green dill, and a single dark olive, all resting on a decorative white plate with a scalloped, gold-trimmed edge against a clean white background.",0.0,1.0,0.020198268815875,0.917820394039154,37.83294677734375,37.83273315429688,28.045278549194336,9.78745460510254,0.8010907,0.8271888,0.81393063
416:380:000020439,20439,2,qwen3.5,data/mtf2025_web_images/00002/000020439.jpg,"A steaming white ceramic bowl filled with a colorful vegetable soup—chopped carrots, peas, and corn in a clear broth, garnished with a bay leaf and served with a metal ladle—is the centerpiece, surrounded by fresh ingredients including a cluster of ripe red tomatoes on the vine, a bulb of garlic, a small dish of mixed peppercorns, and a side of white rice, all arranged on a delicate white lace doily atop a light wooden surface, evoking a rustic, home-cooked meal.","A steaming bowl of colorful vegetable soup—filled with diced carrots, peas, corn, and chunks of potato or squash—is presented in a white ceramic bowl with two small handles, accompanied by a wooden spoon resting inside; surrounding the main dish are complementary elements including a small dish of grated cheese, a whole garlic bulb, a wooden bowl of mixed spices, and fresh red tomatoes on a rustic wooden surface, all arranged on a white woven placemat to evoke a warm, home-cooked meal.",0.0,1.0,0.0363147780299186,0.9108184576034546,36.64234924316406,32.55686950683594,32.733734130859375,-0.1768646240234375,0.8012747,0.8465909,0.8233097
416:381:000020440,20440,2,qwen3.5,data/mtf2025_web_images/00002/000020440.jpg,"A steaming wooden bowl filled with a hearty, creamy chicken noodle soup—chunks of tender white meat, soft egg noodles, and diced carrots swimming in a golden broth, garnished with a sprig of fresh parsley—sits invitingly on a red-and-white checkered tablecloth, accompanied by a rustic slice of dark rye bread to the side, evoking a cozy, home-cooked meal.","A rustic wooden bowl filled with a creamy, golden-hued chicken and vegetable soup—featuring tender chunks of white meat, diced carrots, and pale potatoes—is garnished with a sprig of fresh green parsley and rests on a red-and-white checkered tablecloth, accompanied by two slices of crusty whole-grain bread positioned to the upper right, evoking a warm, homey meal setting.",0.0,1.0,0.0304336305707693,0.9221481084823608,32.41181182861328,34.26572036743164,33.49761199951172,0.7681083679199219,0.828116,0.91120553,0.8676762
416:382:000020441,20441,2,qwen3.5,data/mtf2025_web_images/00002/000020441.jpg,"A large, well-used stainless steel stockpot brimming with a colorful medley of simmering vegetables—carrots, celery, onions, and green beans—sits atop a white surface, flanked by fresh ingredients including whole garlic bulbs, vibrant orange carrots, leafy green parsley, and a rustic loaf of bread, all arranged beside a blue-and-white checkered cloth that evokes a cozy, home-cooked meal preparation scene.","A steaming pot of hearty vegetable soup, brimming with chunks of carrots, potatoes, and leafy greens, sits on a rustic wooden table beside fresh whole garlic bulbs, vibrant green parsley, and whole carrots, all arranged on a checkered cloth that evokes a cozy, home-cooked meal.",0.0,1.0,0.0299906246364116,0.9058367013931274,35.977447509765625,36.16290283203125,35.78514862060547,0.3777542114257812,0.8318931,0.8557068,0.843632
416:383:000020442,20442,2,qwen3.5,data/mtf2025_web_images/00002/000020442.jpg,"A steaming bowl of hearty sausage and vegetable soup, featuring thick slices of reddish-brown sausage, chunks of orange carrots, white beans, and green onions in a clear broth, sits centered on a woven bamboo placemat atop a rustic wooden table, evoking a warm, home-cooked meal.","A steaming bowl of hearty soup, rich with chunks of tender sausage, golden potatoes, and vibrant orange carrots, rests invitingly on a woven bamboo placemat atop a rustic wooden table, evoking warmth and comfort.",0.0,1.0,0.0409076251089572,0.9144859313964844,35.70538711547852,35.983646392822266,33.22378921508789,2.759857177734375,0.8061384,0.82459736,0.81526345
416:384:000020443,20443,2,qwen3.5,data/mtf2025_web_images/00002/000020443.jpg,"A white oval plate holds a hearty serving of creamy vegetable soup with visible chunks of carrots, potatoes, and herbs, garnished with three bright red tomato slices arranged in a fan at the top, accompanied by a thick slice of dark rye bread on the left and a polished silver spoon resting diagonally across the soup, all set against a clean white background.","A white oval plate holds a hearty serving of creamy potato soup garnished with fresh green herbs, accompanied by two slices of rustic whole-grain bread and three vibrant red tomato wedges arranged decoratively at the top, with a polished silver spoon resting beside the soup on the right side, all set against a clean white background.",0.0,1.0,0.0299527384340763,0.9234157204627992,34.306190490722656,33.33926773071289,31.172687530517575,2.1665802001953125,0.8358891,0.8774252,0.85615367
416:385:000020444,20444,2,qwen3.5,data/mtf2025_web_images/00002/000020444.jpg,"A rustic wooden bowl brimming with hearty lentil soup, garnished with fresh parsley and flecked with diced vegetables, sits centered on a dark textured surface, surrounded by whole red tomatoes, golden onions, scattered lentils, and sprigs of rosemary and parsley, evoking a warm, homemade, and wholesome meal.","A rustic wooden bowl filled with a hearty, golden-brown lentil or bean stew garnished with fresh green herbs sits on a dark slate surface, surrounded by vibrant red cherry tomatoes, whole garlic bulbs, and scattered parsley leaves, evoking a warm, home-cooked meal prepared with fresh, natural ingredients.",0.0,1.0,0.0283739995211362,0.9146347641944884,38.91755294799805,37.11290740966797,36.35898208618164,0.7539253234863281,0.82536876,0.8681323,0.8462106
416:386:000020445,20445,2,qwen3.5,data/mtf2025_web_images/00002/000020445.jpg,"A large, stainless steel pot brims with a simmering, aromatic broth filled with vibrant orange carrot slices, pale green celery stalks, white onion chunks, and whole peppercorns, all gently floating in a clear, golden liquid that suggests a rich, homemade vegetable or meat stock being prepared for a hearty meal.","A stainless steel bowl filled with a colorful, simmering vegetable broth containing sliced carrots, chunks of white radish or turnip, green herbs, and scattered black peppercorns, all partially submerged in a clear, aromatic liquid.",0.0,1.0,0.0230432525277137,0.9072659015655518,37.45739364624024,33.89127731323242,35.73747634887695,-1.8461990356445312,0.8371081,0.8530759,0.8450166
416:387:000020446,20446,2,qwen3.5,data/mtf2025_web_images/00002/000020446.jpg,"A hearty bowl of pasta and bean stew, featuring shell-shaped pasta, chickpeas, diced carrots, and chopped green onions simmered in a rich tomato-based broth, served in a white fluted ceramic bowl against a rustic, weathered blue wooden surface.","A rustic white ceramic bowl with a fluted rim sits centered on a weathered, dark-stained wooden table, filled with a hearty stew of tender elbow macaroni, chunks of orange carrots, green peas, and possibly diced tomatoes, all simmered in a rich, reddish-brown broth that glistens under soft lighting, evoking a warm, home-cooked meal.",0.0,1.0,0.0268461667001247,0.8933407664299011,31.82208633422852,38.1513786315918,33.06146240234375,5.089916229248047,0.7882806,0.806364,0.7972198
416:388:000020447,20447,2,qwen3.5,data/mtf2025_web_images/00002/000020447.jpg,"A white bowl filled with a hearty, reddish-brown vegetable stew containing visible chunks of carrots, green beans, potatoes, and possibly tofu or meat, all submerged in a rich, glossy broth against a clean white background.","A white bowl filled with a hearty vegetable stew, featuring chunks of orange carrots, pale potatoes, green beans, and possibly celery or zucchini, all simmered in a rich brown broth, presented against a clean white background.",0.0,1.0,0.0241812597960233,0.9153935313224792,30.246999740600582,38.94476318359375,37.80436325073242,1.140399932861328,0.80541325,0.88504905,0.84335536
416:389:000020448,20448,2,qwen3.5,data/mtf2025_web_images/00002/000020448.jpg,"A large, gleaming stainless steel pot brimming with a colorful medley of chopped vegetables—including carrots, celery, cauliflower, green beans, and potatoes—sits atop a rustic wooden surface, surrounded by whole raw ingredients like carrots, leeks, potatoes, and flatbread, evoking a hearty, homemade soup or stew in preparation.","A rustic wooden table displays a hearty, steaming bowl of vegetable soup brimming with chunks of carrots, potatoes, celery, and herbs, surrounded by fresh raw ingredients including whole carrots, potatoes, leeks, and a sliced onion, evoking a cozy, homemade meal.",0.0,1.0,0.0274259317666292,0.9040059447288512,38.03524398803711,32.83197784423828,36.06792068481445,-3.235942840576172,0.8416424,0.85251606,0.8470443
416:390:000020450,20450,2,qwen3.5,data/mtf2025_web_images/00002/000020450.jpg,"A steaming bowl of creamy vegetable soup, garnished with fresh basil and flecks of carrots and celery, sits on a bamboo mat beside its white ceramic lid, surrounded by an array of fresh ingredients including whole carrots, a red onion, a ripe tomato, green celery stalks, and scattered peanuts, evoking a rustic, wholesome meal prepared from scratch.","A steaming bowl of hearty vegetable soup, garnished with a fresh basil leaf, sits on a woven bamboo mat surrounded by an array of colorful raw ingredients including sliced carrots, celery, red onion, cherry tomatoes, and scattered beans, evoking a rustic, wholesome meal preparation scene.",0.0,1.0,0.0309591572731733,0.9153693914413452,44.3835334777832,35.83356857299805,34.27449035644531,1.5590782165527344,0.830198,0.8393971,0.83477217
416:391:000020451,20451,2,qwen3.5,data/mtf2025_web_images/00002/000020451.jpg,"A hearty, colorful vegetable and pasta soup served in a dark bowl, featuring bowtie-shaped pasta in pastel hues of pink, yellow, and green, tender chunks of meat, vibrant orange carrot slices, pale green leek rings, and flecks of fresh herbs, all simmering in a clear broth against a rustic dark wooden background.","A hearty, rustic soup served in a dark ceramic bowl features tender chunks of meat, vibrant orange carrot slices, pale green celery pieces, and creamy yellow pasta shells, all swimming in a rich golden broth and garnished with fresh green herbs, set against a textured wooden background that enhances the dish’s warm, homemade appeal.",0.0,1.0,0.026915306225419,0.9115841388702391,42.65999984741211,31.448291778564453,29.898202896118164,1.550088882446289,0.8329062,0.84207875,0.8374674
